meanDiff_a0,meanSum_a0,varianceDiff_a0,varianceSum_a0,mean_a0,correlation_a0,contrast_a0,homogeneity_a0,energy_a0,entropy_a0,shadowness_a0,prominence_a0,meanDiff_a45,meanSum_a45,varianceDiff_a45,varianceSum_a45,mean_a45,correlation_a45,contrast_a45,homogeneity_a45,energy_a45,entropy_a45,shadowness_a45,prominence_a45,meanDiff_a90,meanSum_a90,varianceDiff_a90,varianceSum_a90,mean_a90,correlation_a90,contrast_a90,homogeneity_a90,energy_a90,entropy_a90,shadowness_a90,prominence_a90,meanDiff_a135,meanSum_a135,varianceDiff_a135,varianceSum_a135,mean_a135,correlation_a135,contrast_a135,homogeneity_a135,energy_a135,entropy_a135,shadowness_a135,prominence_a135,class
0.0,0.0011173602144979686,0.28380949448248405,0.28380824598863513,0.0005586801072489843,-2.19953281879326e-06,0.28380949448248405,0.9999956181952372,0.9999824039212868,0.0001736481986471722,0.0,18310.25334603194,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,0.0,0.001117013791162398,0.28372150295524906,0.2837202552354394,0.000558506895581199,-2.1988508801270773e-06,0.28372150295524906,0.9999956195537603,0.9999824093766824,0.00017359829570556996,0.0,18304.57648466085,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,sano
0.0023490958840233223,353.11256524349875,56.53181395328993,22591.60460019957,176.55628262174938,0.9950078176041,56.53181395328993,0.43236788058483033,0.0011477838280979811,10.474189210970483,1395.8900897235847,486678.05532376596,0.0017465575416927281,353.5650410980627,103.25950720863516,22421.119955843445,176.78252054903135,0.9908313117013441,103.25950720863516,0.4453435687969065,0.0011729177026496697,10.544490755948642,6022.048354381443,1381114.3465001038,-0.0006024838164930824,352.9924403672953,55.51054090495583,22630.851674663103,176.49622018364764,0.9951062633684907,55.51054090495583,0.43674457940534867,0.0011621485288995398,10.45551236782426,4618.1660737069105,902511.5224832767,-0.0029557127628647706,353.56504770546826,103.84417983030744,22420.530636075262,176.78252385273413,0.990779395150446,103.84417983030744,0.44518300564072444,0.0011727919999462567,10.54540663414074,3281.319421102556,1396972.0262869536,sano
0.0023490958840234333,353.1125652434987,56.540167760562895,22591.5962463923,176.55628262174935,0.9950070799003772,56.540167760562895,0.4323665447064754,0.0011477769608726738,10.474196947069512,1394.4587452058017,487397.0948879472,0.0017465575416927281,353.56504109806275,103.25578944176205,22421.123673610316,176.78252054903137,0.9908316418118256,103.25578944176205,0.4453455879252197,0.001172923645603894,10.544486701497755,6022.053950511632,1380790.3059004152,-0.0006024838164930268,352.9924403672952,55.51332464404956,22630.848890924004,176.4962201836476,0.9951060179576959,55.51332464404956,0.43674391960123105,0.0011621446449671463,10.45551604265042,4617.305903358423,902750.6964895094,-0.0029557127628646596,353.5650477054683,103.84696815546226,22420.527847750105,176.78252385273416,0.9907791475675337,103.84696815546226,0.44518190425919935,0.0011727912190216603,10.545408375487371,3281.6038549928153,1397219.7472447075,sano
0.0,0.0011173602144979686,0.28380949448248405,0.28380824598863513,0.0005586801072489843,-2.19953281879326e-06,0.28380949448248405,0.9999956181952372,0.9999824039212868,0.0001736481986471722,0.0,18310.25334603194,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,0.0,0.001117013791162398,0.28372150295524906,0.2837202552354394,0.000558506895581199,-2.1988508801270773e-06,0.28372150295524906,0.9999956195537603,0.9999824093766824,0.00017359829570556996,0.0,18304.57648466085,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,sano
0.002153337893687879,355.21183653987856,58.70272475740791,22852.831254463046,177.60591826993928,0.9948757054145133,58.70272475740791,0.43215422881863413,0.001132820061000208,10.484290502132069,1913.0427590281781,578476.8102336165,0.002731060973138577,355.66734796359765,111.495380572211,22674.60289837596,177.83367398179882,0.990213736532922,111.495380572211,0.4458504439767359,0.001158827991430498,10.544389398502911,6197.5668254830525,1660240.0239607883,0.0005804953560371029,355.09159952856743,61.57656788002486,22888.26661920129,177.54579976428371,0.9946338136275603,61.57656788002486,0.43644736570248166,0.001146118494240403,10.46049351723315,4224.230112225034,1086692.2266446962,-0.0015747649966080246,355.66734576112907,111.86610725590705,22674.233712528796,177.83367288056454,0.9901811974720811,111.86610725590705,0.4451618379829384,0.001158446649080278,10.545768790220219,2375.713066368826,1672750.6459061203,sano
0.0,0.0011173602144979686,0.28380949448248405,0.28380824598863513,0.0005586801072489843,-2.19953281879326e-06,0.28380949448248405,0.9999956181952372,0.9999824039212868,0.0001736481986471722,0.0,18310.25334603194,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,0.0,0.001117013791162398,0.28372150295524906,0.2837202552354394,0.000558506895581199,-2.1988508801270773e-06,0.28372150295524906,0.9999956195537603,0.9999824093766824,0.00017359829570556996,0.0,18304.57648466085,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,sano
0.0,0.0011173602144979686,0.28380949448248405,0.28380824598863513,0.0005586801072489843,-2.19953281879326e-06,0.28380949448248405,0.9999956181952372,0.9999824039212868,0.0001736481986471722,0.0,18310.25334603194,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,0.0,0.001117013791162398,0.28372150295524906,0.2837202552354394,0.000558506895581199,-2.1988508801270773e-06,0.28372150295524906,0.9999956195537603,0.9999824093766824,0.00017359829570556996,0.0,18304.57648466085,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,sano
0.0020235657427916665,353.9361169093112,57.55552848788943,22559.47387418153,176.9680584546556,0.9949104254618738,57.55552848788943,0.4329271020112879,0.0011958992225428872,10.428908040359504,1600.7776095477252,519684.23902599805,0.002713441224924784,354.3897356156781,107.08390668810492,22385.387851896903,177.19486780783905,0.9904782446466976,107.08390668810492,0.4461051264156989,0.0012221479082882175,10.497560336546714,6955.0025501762175,1619133.651779968,0.000688238812271369,353.81616547635804,58.26155006460485,22596.918509698342,176.90808273817902,0.994856668549006,58.26155006460485,0.43676878276401426,0.0012086726271338946,10.410731824878722,5305.013679910333,1102352.4610640851,-0.0013346959271952619,354.3897356156781,107.49086237913792,22384.980901787225,177.19486780783905,0.9904420587024647,107.49086237913792,0.4456916120055733,0.001222096585915346,10.496889441376211,3754.053375478783,1630067.8007861357,sano
0.0,0.0011173602144979686,0.28380949448248405,0.28380824598863513,0.0005586801072489843,-2.19953281879326e-06,0.28380949448248405,0.9999956181952372,0.9999824039212868,0.0001736481986471722,0.0,18310.25334603194,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,0.0,0.001117013791162398,0.28372150295524906,0.2837202552354394,0.000558506895581199,-2.1988508801270773e-06,0.28372150295524906,0.9999956195537603,0.9999824093766824,0.00017359829570556996,0.0,18304.57648466085,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,sano
0.002153337893687879,355.2118629342143,58.68424872236503,22852.853150578474,177.60593146710715,0.9948773189943853,58.68424872236503,0.43215422980754176,0.001132816254209651,10.484297060068707,1915.3719673611229,576845.8366544651,0.002731060973138577,355.6673743932199,111.47787094742355,22674.623808575445,177.83368719660996,0.9902152748622505,111.47787094742355,0.4458525739817056,0.0011588322274305068,10.544385510979334,6196.715961533508,1658717.3836385256,0.0005804953560371029,355.09162591472,61.55898150935219,22888.287630937175,177.54581295736,0.9946353470200524,61.55898150935219,0.43644645044874475,0.0011461091793874183,10.460495736971552,4224.536446503297,1085126.8571561635,-0.0015747649966080246,355.6673721907515,111.85211277088827,22674.25110758863,177.83368609537575,0.9901824272725144,111.85211277088827,0.4451614716299493,0.0011584376881466959,10.545777876436816,2377.2330867677138,1671482.0333321237,sano
0.0,0.05475065051040046,1.9866664613773883,25.823666364174738,0.02737532525520023,0.8571274587843195,1.9866664613773883,0.9999693273666609,0.9996921073288841,0.0024139949937268526,0.0,128171.77342222359,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,0.0,0.05473367576695751,1.9860505206867436,25.815660993664707,0.027366837883478753,0.8571274635588976,1.9860505206867436,0.9999693368763212,0.9996922027743111,0.0024133154256816168,0.0,128132.03539262596,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,error1
0.0,0.05475065051040046,1.9866664613773883,25.823666364174738,0.02737532525520023,0.8571274587843195,1.9866664613773883,0.9999693273666609,0.9996921073288841,0.0024139949937268526,0.0,128171.77342222359,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,0.0,0.05473367576695751,1.9860505206867436,25.815660993664707,0.027366837883478753,0.8571274635588976,1.9860505206867436,0.9999693368763212,0.9996922027743111,0.0024133154256816168,0.0,128132.03539262596,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,error1
0.0,0.05475065051040046,1.9866664613773883,25.823666364174738,0.02737532525520023,0.8571274587843195,1.9866664613773883,0.9999693273666609,0.9996921073288841,0.0024139949937268526,0.0,128171.77342222359,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,0.0,0.05473367576695751,1.9860505206867436,25.815660993664707,0.027366837883478753,0.8571274635588976,1.9860505206867436,0.9999693368763212,0.9996922027743111,0.0024133154256816168,0.0,128132.03539262596,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,error1
0.0,0.05475065051040046,1.9866664613773883,25.823666364174738,0.02737532525520023,0.8571274587843195,1.9866664613773883,0.9999693273666609,0.9996921073288841,0.0024139949937268526,0.0,128171.77342222359,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,0.0,0.05473367576695751,1.9860505206867436,25.815660993664707,0.027366837883478753,0.8571274635588976,1.9860505206867436,0.9999693368763212,0.9996922027743111,0.0024133154256816168,0.0,128132.03539262596,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,error1
0.0021225445019497635,354.00565938549585,57.89222082324935,22660.357248299,177.00282969274792,0.9949034611225672,57.89222082324935,0.4329778107645475,0.001137495803171059,10.487474754372979,1384.1564722570663,560342.0908703065,0.0026649869173369645,354.4596111321569,106.76287073132049,22486.846123102445,177.22980556607845,0.9905492857948895,106.76287073132049,0.445057087510874,0.001155839951209151,10.567891585170736,5954.074436323666,1579495.6523537803,0.000545313819307558,353.88577874331554,57.79979916787347,22698.534334239113,176.94288937165777,0.9949201133338017,57.79979916787347,0.43629099227362506,0.0011475507361428418,10.478691103694311,4512.128740125741,1022837.1953485379,-0.0015813724021884745,354.4596023222828,107.65120136855803,22485.963972076654,177.2298011611414,0.9904706528333606,107.65120136855803,0.44509778810891487,0.001156007111291114,10.567792434448604,3102.289894831124,1587058.4459672768,error1
0.0,0.05475065051040046,1.9866664613773883,25.823666364174738,0.02737532525520023,0.8571274587843195,1.9866664613773883,0.9999693273666609,0.9996921073288841,0.0024139949937268526,0.0,128171.77342222359,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,0.0,0.05473367576695751,1.9860505206867436,25.815660993664707,0.027366837883478753,0.8571274635588976,1.9860505206867436,0.9999693368763212,0.9996922027743111,0.0024133154256816168,0.0,128132.03539262596,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,error1
0.0,0.05475065051040046,1.9866664613773883,25.823666364174738,0.02737532525520023,0.8571274587843195,1.9866664613773883,0.9999693273666609,0.9996921073288841,0.0024139949937268526,0.0,128171.77342222359,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,0.0,0.05473367576695751,1.9860505206867436,25.815660993664707,0.027366837883478753,0.8571274635588976,1.9860505206867436,0.9999693368763212,0.9996922027743111,0.0024133154256816168,0.0,128132.03539262596,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,error1
0.0,0.05475065051040046,1.9866664613773883,25.823666364174738,0.02737532525520023,0.8571274587843195,1.9866664613773883,0.9999693273666609,0.9996921073288841,0.0024139949937268526,0.0,128171.77342222359,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,0.0,0.05473367576695751,1.9860505206867436,25.815660993664707,0.027366837883478753,0.8571274635588976,1.9860505206867436,0.9999693368763212,0.9996922027743111,0.0024133154256816168,0.0,128132.03539262596,0.0,0.054823846567232555,3.694455946224528,24.153052455777182,0.027411923283616278,0.7346652423671987,3.694455946224528,0.9999429603837237,0.9996124299445424,0.0030309155537792485,0.0,238351.51982662166,error1
0.0020235657427915554,353.89179202143214,58.73310737945931,22571.060745684605,176.94589601071607,0.9948092229420326,58.73310737945931,0.4329709366633947,0.0011956507101323446,10.429720844020402,1601.376949870262,572250.3467264881,0.002713441224924895,354.3453514699275,109.4270556895057,22395.866482390855,177.17267573496375,0.9902754384870033,109.4270556895057,0.4461197079956761,0.0012217576164308696,10.498892311717965,6952.702216549131,1723026.8956439914,0.000688238812271369,353.7718543308472,59.43086121011568,22608.499061729977,176.8859271654236,0.9947563927176235,59.43086121011568,0.43680009180737656,0.0012083841069632625,10.41152359814457,5301.236396665617,1154209.9301827159,-0.0013346959271951508,354.34535146992755,109.83748247093682,22395.45606119077,177.17267573496378,0.9902389646899835,109.83748247093682,0.44569945486884316,0.0012216965222963875,10.498223542596115,3749.9401733435498,1734257.8280531587,error1
0.002307304852378733,353.3482292699987,59.58432567891117,22547.898523329237,176.67411463499934,0.9947287961179123,59.58432567891117,0.4325460430766587,0.0011988414728328221,10.42550743302296,1942.3101271140308,621577.9766287231,0.0032948929159802853,353.80175140297246,110.21890130042596,22372.79913761747,176.90087570148623,0.9901953642424975,110.21890130042596,0.44539160599667027,0.0012245825310356119,10.494355205930045,6160.58832241215,1654475.6656339124,0.0009872818744722789,353.229165933718,59.1873253164369,22585.870301279774,176.614582966859,0.9947726054583343,59.1873253164369,0.4366452406632824,0.0012100473214737202,10.413641024945457,4253.127426805608,1043864.4520711342,-0.0013126712419279096,353.80175580790944,110.0899603063368,22372.92502365511,176.90087790395472,0.9902068329906002,110.0899603063368,0.44557558537353176,0.0012264012831450794,10.494263542049433,2550.528043701501,1677803.4301599022,error1
0.0023490958840234333,354.1537030153329,59.30506241417022,22790.08523442193,177.07685150766645,0.9948090463995943,59.30506241417022,0.4334139295866108,0.0011437594093547014,10.481944419602623,1917.5968629762938,601852.9402090912,0.0030416090354067338,354.6074342122651,112.36285845073502,22612.69932442925,177.30371710613255,0.9901111066234677,112.36285845073502,0.44705406630728506,0.0011731203668529395,10.540319811809194,5655.908605627443,1632723.6104097622,0.0006926365043625204,354.0333542956656,61.719494929064126,22826.024515041616,177.0166771478328,0.994606764659529,61.719494929064126,0.43800575023095145,0.0011605837926994304,10.456237388436993,3729.891293618817,1038120.243999732,-0.0016584588006237633,354.6074342122651,112.67619252918388,22612.385988041828,177.30371710613255,0.990083530541398,112.67619252918388,0.4471977777518718,0.0011725268782645506,10.541743654387139,1960.5049170572256,1653435.7567715705,error1
0.002307304852378733,353.351132646934,59.40681497270872,22548.449806076947,176.675566323467,0.9947445867188094,59.40681497270872,0.43253320377645593,0.001198692683141644,10.425572867680426,1942.3648703437566,605983.2039408674,0.0032948929159802853,353.80465866142777,109.8829147266741,22373.506758904576,176.90232933071388,0.9902254138435723,109.8829147266741,0.4453891648213432,0.0012244374726233646,10.494428727564163,6155.603105177708,1625066.7351250467,0.0009872818744722789,353.2320684104982,59.00189223171975,22586.430081682483,176.6160342052491,0.9947890689566234,59.00189223171975,0.4366545408920309,0.0012099425549308746,10.413717380619623,4250.326465862313,1027669.1688224252,-0.0013126712419280206,353.8046630663648,109.76038732093478,22373.626231328253,176.9023315331824,0.9902363118881797,109.76038732093478,0.4455705035287811,0.0012262592530852125,10.494324446983793,2548.008002831397,1649010.0981328594,error1
