generation,best_fitness,avg_fitness,worst_fitness,best_individual,best_feature_count,best_features
709,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
710,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
711,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
712,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
713,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
714,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
715,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
716,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
717,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
718,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
719,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
720,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
721,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
722,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
723,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
724,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
725,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
726,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
727,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
728,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
729,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
730,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
731,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
732,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
733,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
734,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
735,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
736,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
737,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
738,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
739,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
740,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
741,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
742,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
743,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
744,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
745,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
746,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
747,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
748,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
749,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
750,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
751,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
752,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
753,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
754,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
755,0.854113753559609,0.8136151975605912,0.6502026732343057,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",22,"['feature_0', 'feature_3', 'feature_4', 'feature_5', 'feature_10', 'feature_11', 'feature_13', 'feature_14', 'feature_16', 'feature_18', 'feature_19', 'feature_20', 'feature_21', 'feature_22', 'feature_24', 'feature_26', 'feature_28', 'feature_29', 'feature_30', 'feature_31', 'feature_32', 'feature_35']"
